field parcel,full crop loss scaled,partial crop loss scaled,partial path
0090108451-A,0.0,0.0,dataset1/0090108451-A_BANDS-S2-L1C.tiff
0820292927-A,0.0,0.0,dataset1/0820292927-A_BANDS-S2-L1C.tiff
9730160734-A,1.0,0.0,dataset1/9730160734-A_BANDS-S2-L1C.tiff
9730177407-A,0.0,1.0,dataset1/9730177407-A_BANDS-S2-L1C.tiff
0690554013-A,0.0,0.0,dataset1/0690554013-A_BANDS-S2-L1C.tiff
1456143586-A,0.0,0.0,dataset1/1456143586-A_BANDS-S2-L1C.tiff
2560105438-A,0.5859375,0.0,dataset1/2560105438-A_BANDS-S2-L1C.tiff
1400639378-A,0.0,0.0,dataset1/1400639378-A_BANDS-S2-L1C.tiff
1400639782-A,0.0,0.0,dataset1/1400639782-A_BANDS-S2-L1C.tiff
1401004039-A,0.0,1.0,dataset1/1401004039-A_BANDS-S2-L1C.tiff
0980238954-A,0.0,0.0,dataset1/0980238954-A_BANDS-S2-L1C.tiff
0980739819-B,0.0,0.0,dataset1/0980739819-B_BANDS-S2-L1C.tiff
3170326172-A,1.0,0.0,dataset1/3170326172-A_BANDS-S2-L1C.tiff
1400341409-A,0.0,0.0,dataset1/1400341409-A_BANDS-S2-L1C.tiff
0040301880-A,0.0,0.0,dataset1/0040301880-A_BANDS-S2-L1C.tiff
0090115525-A,0.0,0.0,dataset1/0090115525-A_BANDS-S2-L1C.tiff
0460027449-A,0.0,0.0,dataset1/0460027449-A_BANDS-S2-L1C.tiff
0460094440-A,0.0,0.0,dataset1/0460094440-A_BANDS-S2-L1C.tiff
0690507230-A,0.0,0.0,dataset1/0690507230-A_BANDS-S2-L1C.tiff
9190019668-A,0.0,1.0,dataset1/9190019668-A_BANDS-S2-L1C.tiff
8930180718-A,0.0,0.0,dataset1/8930180718-A_BANDS-S2-L1C.tiff
1450871335-A,0.0,0.0,dataset1/1450871335-A_BANDS-S2-L1C.tiff
0810065487-A,0.0,0.0,dataset1/0810065487-A_BANDS-S2-L1C.tiff
0770096740-A,0.2857142857142857,0.2857142857142857,dataset1/0770096740-A_BANDS-S2-L1C.tiff
9130252918-A,0.008787346221441126,0.026362038664323375,dataset1/9130252918-A_BANDS-S2-L1C.tiff
0060103119-A,0.0,0.0,dataset1/0060103119-A_BANDS-S2-L1C.tiff
1690151036-A,0.0,1.0,dataset1/1690151036-A_BANDS-S2-L1C.tiff
0060588018-A,0.0,0.0,dataset1/0060588018-A_BANDS-S2-L1C.tiff
0510261022-A,0.0,0.0,dataset1/0510261022-A_BANDS-S2-L1C.tiff
0060121307-A,0.0,0.0,dataset1/0060121307-A_BANDS-S2-L1C.tiff
1020190527-A,0.0,0.0,dataset1/1020190527-A_BANDS-S2-L1C.tiff
6250278963-A,0.0,1.0,dataset1/6250278963-A_BANDS-S2-L1C.tiff
1020152636-A,0.0,0.0,dataset1/1020152636-A_BANDS-S2-L1C.tiff
0140115183-B,0.0,0.0,dataset1/0140115183-B_BANDS-S2-L1C.tiff
1520340008-A,0.0,0.0,dataset1/1520340008-A_BANDS-S2-L1C.tiff
1430411207-A,0.0,0.0,dataset1/1430411207-A_BANDS-S2-L1C.tiff
1430413833-A,0.0,0.0,dataset1/1430413833-A_BANDS-S2-L1C.tiff
1430613893-A,0.0,0.0,dataset1/1430613893-A_BANDS-S2-L1C.tiff
1520022130-A,0.0,0.0,dataset1/1520022130-A_BANDS-S2-L1C.tiff
1020229125-A,0.0,0.0,dataset1/1020229125-A_BANDS-S2-L1C.tiff
1020276716-A,0.0,0.0,dataset1/1020276716-A_BANDS-S2-L1C.tiff
1020323091-A,0.0,0.0,dataset1/1020323091-A_BANDS-S2-L1C.tiff
1020567918-A,0.0,0.0,dataset1/1020567918-A_BANDS-S2-L1C.tiff
1020627330-A,0.0,0.0,dataset1/1020627330-A_BANDS-S2-L1C.tiff
0180028663-A,0.0,0.0,dataset1/0180028663-A_BANDS-S2-L1C.tiff
0770218695-A,0.0,0.0,dataset1/0770218695-A_BANDS-S2-L1C.tiff
1690043831-A,0.0,1.0,dataset1/1690043831-A_BANDS-S2-L1C.tiff
0990207625-A,0.0,0.0,dataset1/0990207625-A_BANDS-S2-L1C.tiff
0990366259-A,0.0,0.0,dataset1/0990366259-A_BANDS-S2-L1C.tiff
6170026722-A,1.0,0.0,dataset1/6170026722-A_BANDS-S2-L1C.tiff
2630605947-A,0.0,1.0,dataset1/2630605947-A_BANDS-S2-L1C.tiff
0990178929-A,0.0,0.0,dataset1/0990178929-A_BANDS-S2-L1C.tiff
0500255470-A,0.0,0.0,dataset1/0500255470-A_BANDS-S2-L1C.tiff
3170097214-A,0.0,1.0,dataset1/3170097214-A_BANDS-S2-L1C.tiff
3170283635-A,0.0,1.0,dataset1/3170283635-A_BANDS-S2-L1C.tiff
3170382453-A,0.0,1.0,dataset1/3170382453-A_BANDS-S2-L1C.tiff
0710071423-C,0.0,0.0,dataset1/0710071423-C_BANDS-S2-L1C.tiff
1520376178-A,0.0,0.0,dataset1/1520376178-A_BANDS-S2-L1C.tiff
1520521072-A,0.0,0.0,dataset1/1520521072-A_BANDS-S2-L1C.tiff
0980201568-A,0.0,0.0,dataset1/0980201568-A_BANDS-S2-L1C.tiff
1020328751-A,0.0,0.0,dataset1/1020328751-A_BANDS-S2-L1C.tiff
0440055957-A,0.0,0.0,dataset1/0440055957-A_BANDS-S2-L1C.tiff
0520195337-A,0.0,0.0,dataset1/0520195337-A_BANDS-S2-L1C.tiff
0040404944-A,0.0,0.0,dataset1/0040404944-A_BANDS-S2-L1C.tiff
0040546404-A,0.0,0.0,dataset1/0040546404-A_BANDS-S2-L1C.tiff
0690295850-A,0.0,0.0,dataset1/0690295850-A_BANDS-S2-L1C.tiff
0690296557-A,0.0,0.0,dataset1/0690296557-A_BANDS-S2-L1C.tiff
0060274887-A,0.0,0.0,dataset1/0060274887-A_BANDS-S2-L1C.tiff
4360014604-A,0.22779043280182232,0.7722095671981777,dataset1/4360014604-A_BANDS-S2-L1C.tiff
1450342683-A,0.0,0.0,dataset1/1450342683-A_BANDS-S2-L1C.tiff
2440061874-A,0.0,1.0,dataset1/2440061874-A_BANDS-S2-L1C.tiff
2440062177-A,0.0,1.0,dataset1/2440062177-A_BANDS-S2-L1C.tiff
2440062783-A,0.0,1.0,dataset1/2440062783-A_BANDS-S2-L1C.tiff
1400033332-A,0.0,0.0,dataset1/1400033332-A_BANDS-S2-L1C.tiff
1400241173-A,0.0,0.0,dataset1/1400241173-A_BANDS-S2-L1C.tiff
1020136266-A,0.0,0.0,dataset1/1020136266-A_BANDS-S2-L1C.tiff
0830387900-A,0.0,0.0,dataset1/0830387900-A_BANDS-S2-L1C.tiff
1450489904-B,0.0,0.0,dataset1/1450489904-B_BANDS-S2-L1C.tiff
0890072202-A,0.0,0.0,dataset1/0890072202-A_BANDS-S2-L1C.tiff
0710001200-A,0.46296296296296297,0.5370370370370371,dataset1/0710001200-A_BANDS-S2-L1C.tiff
4360207590-A,0.12867647058823528,0.8713235294117647,dataset1/4360207590-A_BANDS-S2-L1C.tiff
3170168043-A,0.6539792387543253,0.3460207612456747,dataset1/3170168043-A_BANDS-S2-L1C.tiff
0820001119-A,0.0,0.0,dataset1/0820001119-A_BANDS-S2-L1C.tiff
0820208455-A,0.0,0.0,dataset1/0820208455-A_BANDS-S2-L1C.tiff
1020125152-A,0.0,0.0,dataset1/1020125152-A_BANDS-S2-L1C.tiff
6260129315-A,0.0,1.0,dataset1/6260129315-A_BANDS-S2-L1C.tiff
6260129618-A,1.0,0.0,dataset1/6260129618-A_BANDS-S2-L1C.tiff
6260130123-A,0.45871559633027525,0.5412844036697247,dataset1/6260130123-A_BANDS-S2-L1C.tiff
0500229202-A,0.0,0.0,dataset1/0500229202-A_BANDS-S2-L1C.tiff
6250088906-A,0.0,1.0,dataset1/6250088906-A_BANDS-S2-L1C.tiff
6250287451-A,0.0,1.0,dataset1/6250287451-A_BANDS-S2-L1C.tiff
5950373656-A,0.3663003663003663,0.6336996336996337,dataset1/5950373656-A_BANDS-S2-L1C.tiff
0820324350-A,0.0,0.0,dataset1/0820324350-A_BANDS-S2-L1C.tiff
0820338090-A,0.0,0.0,dataset1/0820338090-A_BANDS-S2-L1C.tiff
0500195654-A,0.0,0.0,dataset1/0500195654-A_BANDS-S2-L1C.tiff
0500430474-A,0.0,0.0,dataset1/0500430474-A_BANDS-S2-L1C.tiff
5410397591-A,1.0,0.0,dataset1/5410397591-A_BANDS-S2-L1C.tiff
0060321569-A,0.0,0.0,dataset1/0060321569-A_BANDS-S2-L1C.tiff
1520434075-A,0.0,0.0,dataset1/1520434075-A_BANDS-S2-L1C.tiff
1520242806-A,0.0,0.0,dataset1/1520242806-A_BANDS-S2-L1C.tiff
1450332781-A,0.0,0.0,dataset1/1450332781-A_BANDS-S2-L1C.tiff
1456098625-A,0.0,0.0,dataset1/1456098625-A_BANDS-S2-L1C.tiff
1690039989-A,0.0,1.0,dataset1/1690039989-A_BANDS-S2-L1C.tiff
1020475463-A,0.0,0.0,dataset1/1020475463-A_BANDS-S2-L1C.tiff
1520181774-A,0.0,0.0,dataset1/1520181774-A_BANDS-S2-L1C.tiff
3170188049-A,0.0,1.0,dataset1/3170188049-A_BANDS-S2-L1C.tiff
7080395263-A,0.0,1.0,dataset1/7080395263-A_BANDS-S2-L1C.tiff
7080455079-A,0.0,1.0,dataset1/7080455079-A_BANDS-S2-L1C.tiff
7080653224-A,0.0,1.0,dataset1/7080653224-A_BANDS-S2-L1C.tiff
1400091532-A,0.0,0.0,dataset1/1400091532-A_BANDS-S2-L1C.tiff
1400091734-A,0.0,0.0,dataset1/1400091734-A_BANDS-S2-L1C.tiff
1400496912-A,0.0,0.0,dataset1/1400496912-A_BANDS-S2-L1C.tiff
1400918456-A,0.0,0.0,dataset1/1400918456-A_BANDS-S2-L1C.tiff
0510376614-A,0.0,0.0,dataset1/0510376614-A_BANDS-S2-L1C.tiff
0690307267-A,0.0,0.0,dataset1/0690307267-A_BANDS-S2-L1C.tiff
0690599378-A,0.0,0.0,dataset1/0690599378-A_BANDS-S2-L1C.tiff
0740125053-A,0.0,1.0,dataset1/0740125053-A_BANDS-S2-L1C.tiff
0690643838-A,0.0,0.0,dataset1/0690643838-A_BANDS-S2-L1C.tiff
6170008231-A,0.0,1.0,dataset1/6170008231-A_BANDS-S2-L1C.tiff
6170021769-A,0.0055248618784530384,0.44751381215469616,dataset1/6170021769-A_BANDS-S2-L1C.tiff
6170109877-A,0.0,1.0,dataset1/6170109877-A_BANDS-S2-L1C.tiff
0820052952-B,0.0,0.0,dataset1/0820052952-B_BANDS-S2-L1C.tiff
5991302202-B,1.0,0.0,dataset1/5991302202-B_BANDS-S2-L1C.tiff
0100229692-B,0.0,0.0,dataset1/0100229692-B_BANDS-S2-L1C.tiff
0510234649-A,0.0,0.0,dataset1/0510234649-A_BANDS-S2-L1C.tiff
0520421265-A,1.0,0.0,dataset1/0520421265-A_BANDS-S2-L1C.tiff
0740083930-A,0.0,0.0,dataset1/0740083930-A_BANDS-S2-L1C.tiff
1030009250-A,0.0,0.0,dataset1/1030009250-A_BANDS-S2-L1C.tiff
1450095537-A,0.0,0.0,dataset1/1450095537-A_BANDS-S2-L1C.tiff
1450361982-A,0.0,0.0,dataset1/1450361982-A_BANDS-S2-L1C.tiff
4760223062-A,0.41916167664670656,0.40119760479041916,dataset1/4760223062-A_BANDS-S2-L1C.tiff
0860416470-A,0.0,0.0,dataset1/0860416470-A_BANDS-S2-L1C.tiff
2720318318-A,0.20847810979847117,0.7915218902015289,dataset1/2720318318-A_BANDS-S2-L1C.tiff
0770076936-A,0.0,0.0,dataset1/0770076936-A_BANDS-S2-L1C.tiff
0690478130-A,0.7540056550424128,0.24599434495758718,dataset1/0690478130-A_BANDS-S2-L1C.tiff
9260262422-A,0.0,1.0,dataset1/9260262422-A_BANDS-S2-L1C.tiff
0060015314-A,0.0,0.0,dataset1/0060015314-A_BANDS-S2-L1C.tiff
1050012064-A,0.0,0.0,dataset1/1050012064-A_BANDS-S2-L1C.tiff
1520494295-A,0.0,0.0,dataset1/1520494295-A_BANDS-S2-L1C.tiff
0060109684-A,0.0,0.0,dataset1/0060109684-A_BANDS-S2-L1C.tiff
0510026000-A,0.0,0.0,dataset1/0510026000-A_BANDS-S2-L1C.tiff
0440450526-A,0.0,0.0,dataset1/0440450526-A_BANDS-S2-L1C.tiff
1520200366-A,0.0,0.0,dataset1/1520200366-A_BANDS-S2-L1C.tiff
0090146847-A,0.0,0.0,dataset1/0090146847-A_BANDS-S2-L1C.tiff
0090256577-A,0.0,0.0,dataset1/0090256577-A_BANDS-S2-L1C.tiff
1020125859-A,0.0,0.0,dataset1/1020125859-A_BANDS-S2-L1C.tiff
0040575605-A,0.0,0.0,dataset1/0040575605-A_BANDS-S2-L1C.tiff
0860074344-A,0.0,0.0,dataset1/0860074344-A_BANDS-S2-L1C.tiff
0860074546-A,0.0,0.0,dataset1/0860074546-A_BANDS-S2-L1C.tiff
1020400590-A,0.0,0.0,dataset1/1020400590-A_BANDS-S2-L1C.tiff
1020612879-A,0.0,0.0,dataset1/1020612879-A_BANDS-S2-L1C.tiff
1520546233-A,0.0,0.0,dataset1/1520546233-A_BANDS-S2-L1C.tiff
0090086829-A,0.0,0.0,dataset1/0090086829-A_BANDS-S2-L1C.tiff
0090088950-A,0.0,0.0,dataset1/0090088950-A_BANDS-S2-L1C.tiff
1030110900-A,0.0,0.0,dataset1/1030110900-A_BANDS-S2-L1C.tiff
0730008155-A,0.0,0.0,dataset1/0730008155-A_BANDS-S2-L1C.tiff
0500131895-A,0.0,0.0,dataset1/0500131895-A_BANDS-S2-L1C.tiff
0500136848-A,0.0,0.0,dataset1/0500136848-A_BANDS-S2-L1C.tiff
0100378731-A,1.0,0.0,dataset1/0100378731-A_BANDS-S2-L1C.tiff
0770010652-A,0.0,0.0,dataset1/0770010652-A_BANDS-S2-L1C.tiff
1450852238-A,0.0,0.0,dataset1/1450852238-A_BANDS-S2-L1C.tiff
1450912155-A,0.0,0.0,dataset1/1450912155-A_BANDS-S2-L1C.tiff
0520175028-A,0.0,0.0,dataset1/0520175028-A_BANDS-S2-L1C.tiff
0520316181-A,0.0,0.0,dataset1/0520316181-A_BANDS-S2-L1C.tiff
1420035136-A,0.0,0.0,dataset1/1420035136-A_BANDS-S2-L1C.tiff
0920060154-A,0.0,0.0,dataset1/0920060154-A_BANDS-S2-L1C.tiff
0610370375-B,0.0,0.0,dataset1/0610370375-B_BANDS-S2-L1C.tiff
0610391189-A,0.0,0.0,dataset1/0610391189-A_BANDS-S2-L1C.tiff
0730129508-B,0.0,0.0,dataset1/0730129508-B_BANDS-S2-L1C.tiff
1520434681-A,0.0,0.0,dataset1/1520434681-A_BANDS-S2-L1C.tiff
1420138200-A,0.0,0.0,dataset1/1420138200-A_BANDS-S2-L1C.tiff
0060034310-A,0.0,0.0,dataset1/0060034310-A_BANDS-S2-L1C.tiff
8440106002-A,1.0,0.0,dataset1/8440106002-A_BANDS-S2-L1C.tiff
0890181629-A,0.0,0.0,dataset1/0890181629-A_BANDS-S2-L1C.tiff
0890205776-A,0.0,0.0,dataset1/0890205776-A_BANDS-S2-L1C.tiff
0990124668-A,0.0,0.0,dataset1/0990124668-A_BANDS-S2-L1C.tiff
0860225706-A,0.0,0.0,dataset1/0860225706-A_BANDS-S2-L1C.tiff
1050047834-B,0.0,0.0,dataset1/1050047834-B_BANDS-S2-L1C.tiff
0740153547-A,0.0,0.0,dataset1/0740153547-A_BANDS-S2-L1C.tiff
1520126709-A,0.0,0.0,dataset1/1520126709-A_BANDS-S2-L1C.tiff
9340186883-A,0.37174721189591076,0.6282527881040892,dataset1/9340186883-A_BANDS-S2-L1C.tiff
7610548561-A,0.19973368841544606,0.800266311584554,dataset1/7610548561-A_BANDS-S2-L1C.tiff
7610549773-A,0.6543778801843319,0.3456221198156682,dataset1/7610549773-A_BANDS-S2-L1C.tiff
0690014550-A,0.0,0.0,dataset1/0690014550-A_BANDS-S2-L1C.tiff
1030081291-A,0.0,0.0,dataset1/1030081291-A_BANDS-S2-L1C.tiff
0510012357-A,0.0,0.0,dataset1/0510012357-A_BANDS-S2-L1C.tiff
0510012559-A,0.0,0.0,dataset1/0510012559-A_BANDS-S2-L1C.tiff
0510013367-A,0.0,0.0,dataset1/0510013367-A_BANDS-S2-L1C.tiff
1020130711-A,0.0,0.0,dataset1/1020130711-A_BANDS-S2-L1C.tiff
1450092002-A,0.0,0.0,dataset1/1450092002-A_BANDS-S2-L1C.tiff
1450213654-A,0.0,0.0,dataset1/1450213654-A_BANDS-S2-L1C.tiff
1456045172-A,0.0,0.0,dataset1/1456045172-A_BANDS-S2-L1C.tiff
1456150458-A,0.0,0.0,dataset1/1456150458-A_BANDS-S2-L1C.tiff
0730363924-A,0.0,0.0,dataset1/0730363924-A_BANDS-S2-L1C.tiff
2560172631-A,0.0,1.0,dataset1/2560172631-A_BANDS-S2-L1C.tiff
0090178775-A,0.0,0.0,dataset1/0090178775-A_BANDS-S2-L1C.tiff
0090460580-A,0.0,0.0,dataset1/0090460580-A_BANDS-S2-L1C.tiff
0710271887-A,0.0,0.0,dataset1/0710271887-A_BANDS-S2-L1C.tiff
1030237909-A,0.0,0.0,dataset1/1030237909-A_BANDS-S2-L1C.tiff
2630701230-A,1.0,0.0,dataset1/2630701230-A_BANDS-S2-L1C.tiff
1450577911-A,0.0,0.0,dataset1/1450577911-A_BANDS-S2-L1C.tiff
0740228521-A,0.0,0.0,dataset1/0740228521-A_BANDS-S2-L1C.tiff
1400127908-B,0.0,0.0,dataset1/1400127908-B_BANDS-S2-L1C.tiff
1400128312-A,0.0,0.0,dataset1/1400128312-A_BANDS-S2-L1C.tiff
0860272283-A,0.0,0.0,dataset1/0860272283-A_BANDS-S2-L1C.tiff
9260255247-A,1.0,0.0,dataset1/9260255247-A_BANDS-S2-L1C.tiff
0440061415-A,0.0,0.0,dataset1/0440061415-A_BANDS-S2-L1C.tiff
8490450719-A,1.0,0.0,dataset1/8490450719-A_BANDS-S2-L1C.tiff
0730267530-A,0.0,0.0,dataset1/0730267530-A_BANDS-S2-L1C.tiff
1450336421-A,0.0,0.0,dataset1/1450336421-A_BANDS-S2-L1C.tiff
1450389668-A,0.0,0.0,dataset1/1450389668-A_BANDS-S2-L1C.tiff
1450389870-A,0.0,0.0,dataset1/1450389870-A_BANDS-S2-L1C.tiff
1520416800-A,0.0,0.0,dataset1/1520416800-A_BANDS-S2-L1C.tiff
1456061946-A,0.0,0.0,dataset1/1456061946-A_BANDS-S2-L1C.tiff
0500194442-A,0.0,0.0,dataset1/0500194442-A_BANDS-S2-L1C.tiff
0500457554-A,0.0,0.0,dataset1/0500457554-A_BANDS-S2-L1C.tiff
0180033111-A,0.0,0.0,dataset1/0180033111-A_BANDS-S2-L1C.tiff
1050180402-B,0.0,0.0,dataset1/1050180402-B_BANDS-S2-L1C.tiff
0040450414-A,0.0,0.0,dataset1/0040450414-A_BANDS-S2-L1C.tiff
2720081676-A,0.0,1.0,dataset1/2720081676-A_BANDS-S2-L1C.tiff
0100685895-A,0.0,0.0,dataset1/0100685895-A_BANDS-S2-L1C.tiff
0100880404-A,0.0,0.0,dataset1/0100880404-A_BANDS-S2-L1C.tiff
0950024060-A,0.0,0.0,dataset1/0950024060-A_BANDS-S2-L1C.tiff
0520045793-A,0.0,0.0,dataset1/0520045793-A_BANDS-S2-L1C.tiff
0520147544-A,0.0,0.0,dataset1/0520147544-A_BANDS-S2-L1C.tiff
0520164722-A,0.0,0.0,dataset1/0520164722-A_BANDS-S2-L1C.tiff
0520244746-A,0.0,0.0,dataset1/0520244746-A_BANDS-S2-L1C.tiff
0520357308-A,0.0,0.0,dataset1/0520357308-A_BANDS-S2-L1C.tiff
0520357914-A,0.0,0.0,dataset1/0520357914-A_BANDS-S2-L1C.tiff
0520358520-A,0.0,0.0,dataset1/0520358520-A_BANDS-S2-L1C.tiff
0520458651-A,0.0,0.0,dataset1/0520458651-A_BANDS-S2-L1C.tiff
0060319145-A,0.0,0.0,dataset1/0060319145-A_BANDS-S2-L1C.tiff
1420188619-A,0.0,0.0,dataset1/1420188619-A_BANDS-S2-L1C.tiff
1456154094-A,0.0,0.0,dataset1/1456154094-A_BANDS-S2-L1C.tiff
5950060226-A,0.2777777777777778,0.18518518518518517,dataset1/5950060226-A_BANDS-S2-L1C.tiff
1020396045-A,0.0,0.0,dataset1/1020396045-A_BANDS-S2-L1C.tiff
0990133863-A,0.0,0.0,dataset1/0990133863-A_BANDS-S2-L1C.tiff
0990204288-A,0.0,0.0,dataset1/0990204288-A_BANDS-S2-L1C.tiff
1400692629-A,0.0,0.0,dataset1/1400692629-A_BANDS-S2-L1C.tiff
1400748607-A,0.0,0.0,dataset1/1400748607-A_BANDS-S2-L1C.tiff
1400748809-A,0.0,0.0,dataset1/1400748809-A_BANDS-S2-L1C.tiff
1400908756-B,0.0,0.0,dataset1/1400908756-B_BANDS-S2-L1C.tiff
1450057545-A,0.0,0.0,dataset1/1450057545-A_BANDS-S2-L1C.tiff
1450837585-A,0.0,0.0,dataset1/1450837585-A_BANDS-S2-L1C.tiff
0740061193-A,0.0,0.0,dataset1/0740061193-A_BANDS-S2-L1C.tiff
0500250824-A,0.0,0.0,dataset1/0500250824-A_BANDS-S2-L1C.tiff
0100421672-A,0.0,0.0,dataset1/0100421672-A_BANDS-S2-L1C.tiff
0100422379-A,0.0,0.0,dataset1/0100422379-A_BANDS-S2-L1C.tiff
0100594858-A,0.0,0.0,dataset1/0100594858-A_BANDS-S2-L1C.tiff
0100880000-A,0.0,0.0,dataset1/0100880000-A_BANDS-S2-L1C.tiff
1090058718-A,0.0,0.0,dataset1/1090058718-A_BANDS-S2-L1C.tiff
1090058920-A,0.0,0.0,dataset1/1090058920-A_BANDS-S2-L1C.tiff
6190227576-A,0.0,1.0,dataset1/6190227576-A_BANDS-S2-L1C.tiff
0990343728-A,0.0,0.0,dataset1/0990343728-A_BANDS-S2-L1C.tiff
7080160948-A,0.0,1.0,dataset1/7080160948-A_BANDS-S2-L1C.tiff
7080657163-A,0.0,1.0,dataset1/7080657163-A_BANDS-S2-L1C.tiff
1400548846-A,0.0,0.0,dataset1/1400548846-A_BANDS-S2-L1C.tiff
9110138552-B,0.0,1.0,dataset1/9110138552-B_BANDS-S2-L1C.tiff
9110195035-A,0.0,1.0,dataset1/9110195035-A_BANDS-S2-L1C.tiff
9110209078-A,0.0,1.0,dataset1/9110209078-A_BANDS-S2-L1C.tiff
0710273305-A,0.0,0.0,dataset1/0710273305-A_BANDS-S2-L1C.tiff
0100501801-A,0.0,0.0,dataset1/0100501801-A_BANDS-S2-L1C.tiff
0100501902-A,0.0,0.0,dataset1/0100501902-A_BANDS-S2-L1C.tiff
0100502205-A,0.0,0.0,dataset1/0100502205-A_BANDS-S2-L1C.tiff
0730173257-A,0.0,0.0,dataset1/0730173257-A_BANDS-S2-L1C.tiff
0060228411-A,0.0,0.0,dataset1/0060228411-A_BANDS-S2-L1C.tiff
1450906596-A,0.0,0.0,dataset1/1450906596-A_BANDS-S2-L1C.tiff
0460005221-A,0.0,0.0,dataset1/0460005221-A_BANDS-S2-L1C.tiff
0040398274-A,0.0,0.0,dataset1/0040398274-A_BANDS-S2-L1C.tiff
0040398476-A,0.0,0.0,dataset1/0040398476-A_BANDS-S2-L1C.tiff
0500216872-A,0.0,0.0,dataset1/0500216872-A_BANDS-S2-L1C.tiff
0850021811-A,0.0,0.0,dataset1/0850021811-A_BANDS-S2-L1C.tiff
1420155172-A,0.0,0.0,dataset1/1420155172-A_BANDS-S2-L1C.tiff
1420439405-A,0.0,0.0,dataset1/1420439405-A_BANDS-S2-L1C.tiff
1450497782-A,0.0,0.0,dataset1/1450497782-A_BANDS-S2-L1C.tiff
7480079925-A,0.0,1.0,dataset1/7480079925-A_BANDS-S2-L1C.tiff
7480138428-A,0.0,1.0,dataset1/7480138428-A_BANDS-S2-L1C.tiff
1430644310-A,0.0,0.0,dataset1/1430644310-A_BANDS-S2-L1C.tiff
0710383136-A,0.0,0.0,dataset1/0710383136-A_BANDS-S2-L1C.tiff
0060258521-A,0.0,0.0,dataset1/0060258521-A_BANDS-S2-L1C.tiff
1020572766-A,0.0,0.0,dataset1/1020572766-A_BANDS-S2-L1C.tiff
1030004196-A,0.0,0.0,dataset1/1030004196-A_BANDS-S2-L1C.tiff
0610305408-A,0.0,0.0,dataset1/0610305408-A_BANDS-S2-L1C.tiff
1520019302-A,0.0,0.0,dataset1/1520019302-A_BANDS-S2-L1C.tiff
1640047102-A,0.0,0.0,dataset1/1640047102-A_BANDS-S2-L1C.tiff
1521066595-A,0.0,0.0,dataset1/1521066595-A_BANDS-S2-L1C.tiff
0790004473-A,0.0,0.0,dataset1/0790004473-A_BANDS-S2-L1C.tiff
0790097029-A,0.0,0.0,dataset1/0790097029-A_BANDS-S2-L1C.tiff
0810136825-A,0.0,0.0,dataset1/0810136825-A_BANDS-S2-L1C.tiff
0810136926-A,0.0,0.0,dataset1/0810136926-A_BANDS-S2-L1C.tiff
0810137027-A,0.0,0.0,dataset1/0810137027-A_BANDS-S2-L1C.tiff
8590273419-A,0.0,1.0,dataset1/8590273419-A_BANDS-S2-L1C.tiff
1520141661-A,0.0,0.0,dataset1/1520141661-A_BANDS-S2-L1C.tiff
5990804670-A,0.5,0.0,dataset1/5990804670-A_BANDS-S2-L1C.tiff
0610371082-A,0.0,0.0,dataset1/0610371082-A_BANDS-S2-L1C.tiff
0060279840-A,0.0,0.0,dataset1/0060279840-A_BANDS-S2-L1C.tiff
1450474241-A,0.0,0.0,dataset1/1450474241-A_BANDS-S2-L1C.tiff
0790021853-A,0.0,0.0,dataset1/0790021853-A_BANDS-S2-L1C.tiff
2630496318-A,0.5279831045406547,0.4720168954593453,dataset1/2630496318-A_BANDS-S2-L1C.tiff
2631297475-A,1.0,0.0,dataset1/2631297475-A_BANDS-S2-L1C.tiff
2631297677-B,0.3333333333333333,0.6666666666666666,dataset1/2631297677-B_BANDS-S2-L1C.tiff
4130355885-A,0.0,1.0,dataset1/4130355885-A_BANDS-S2-L1C.tiff
0060187890-A,0.0,0.0,dataset1/0060187890-A_BANDS-S2-L1C.tiff
1640020325-A,0.0,0.0,dataset1/1640020325-A_BANDS-S2-L1C.tiff
0970109629-A,0.0,0.0,dataset1/0970109629-A_BANDS-S2-L1C.tiff
0520246867-A,0.0,0.0,dataset1/0520246867-A_BANDS-S2-L1C.tiff
0520248180-A,0.0,0.0,dataset1/0520248180-A_BANDS-S2-L1C.tiff
0520317801-A,0.0,0.0,dataset1/0520317801-A_BANDS-S2-L1C.tiff
0520367513-A,0.0,0.0,dataset1/0520367513-A_BANDS-S2-L1C.tiff
0100355994-A,0.0,0.0,dataset1/0100355994-A_BANDS-S2-L1C.tiff
0520138955-A,0.0,0.0,dataset1/0520138955-A_BANDS-S2-L1C.tiff
1450346424-A,0.0,0.0,dataset1/1450346424-A_BANDS-S2-L1C.tiff
1450748063-A,0.0,0.0,dataset1/1450748063-A_BANDS-S2-L1C.tiff
0040240347-A,0.0,0.0,dataset1/0040240347-A_BANDS-S2-L1C.tiff
0040616627-A,0.0,0.0,dataset1/0040616627-A_BANDS-S2-L1C.tiff
0100455725-A,0.0,0.0,dataset1/0100455725-A_BANDS-S2-L1C.tiff
0100456230-A,0.0,0.0,dataset1/0100456230-A_BANDS-S2-L1C.tiff
0990413042-A,0.0,0.0,dataset1/0990413042-A_BANDS-S2-L1C.tiff
1020047451-A,0.0,0.0,dataset1/1020047451-A_BANDS-S2-L1C.tiff
1510199262-A,0.0,0.0,dataset1/1510199262-A_BANDS-S2-L1C.tiff
